0.000000000000000000e+00, -4.348928100247359541e-02, -1.490764488703512913e-01, -1.784195054858214169e-01, -5.338667799780200812e-02, 2.059905477199885371e-01, 5.168487887625392574e-01, 7.878403405860765485e-01, 9.586415844574472933e-01, 1.011449244544328385e+00, 9.616604537654580565e-01, 8.412350268193415914e-01, 6.844143896845431563e-01, 5.193919044380266303e-01, 3.654203732870396903e-01, 2.333120673720483762e-01, 1.273905582621829291e-01, 4.765156409615996930e-02, -8.437638654063953081e-03, -4.464020133062279044e-02, -6.509385745015124070e-02, -7.378429013729666253e-02, -7.424639536763796843e-02, -6.942013366731070168e-02, -6.161114360483833929e-02, -5.252100772284647862e-02, -4.332048154662035411e-02, -3.474452392780558868e-02, -2.719274733510192166e-02, -2.082364844017187827e-02, -1.563552462503991353e-02
0.000000000000000000e+00, 6.697638807673056416e-02, 2.566426067168663394e-01, 4.935962554093800136e-01, 8.250927909867467047e-01, 1.278112832691675083e+00, 1.774771255792328972e+00, 2.186366725166095648e+00, 2.415083379403250241e+00, 2.432523019225463656e+00, 2.271718079126926249e+00, 1.997511645948325754e+00, 1.677660731501860125e+00, 1.364981247331813030e+00, 1.091246085797823229e+00, 8.691215330387305205e-01, 6.978025562223010292e-01, 5.691410446942523071e-01, 4.725444589694470787e-01, 3.980977929976108887e-01, 3.380648041482672839e-01, 2.872247729352230827e-01, 2.425382540335836168e-01, 2.025391680507978021e-01, 1.667132974037397464e-01, 1.349975911147923979e-01, 1.074429619859974400e-01, 8.402841469734440016e-02, 6.458951795338523094e-02, 4.881947686575435069e-02, 3.630718049519848084e-02
0.000000000000000000e+00, 3.321061172722159643e-02, 1.271318879477631447e-01, 2.437352226608529848e-01, 4.056726565909085647e-01, 6.263317361313005538e-01, 8.679999056503941990e-01, 1.067955287508856266e+00, 1.178233423278996383e+00, 1.184451036766838383e+00, 1.102058623965138873e+00, 9.621419235549768523e-01, 7.975890935062653897e-01, 6.345410501787672741e-01, 4.893986554785298981e-01, 3.695817967459941178e-01, 2.759984387253733296e-01, 2.057586998020611568e-01, 1.543728355501574057e-01, 1.172020545868088931e-01, 9.023062297308137580e-02, 7.034598303454435431e-02, 5.532280788914663988e-02, 4.366624262500771320e-02, 3.441659493766475314e-02, 2.697140436032740077e-02, 2.094775301979058188e-02, 1.608774580952156141e-02, 1.220031286490713164e-02, 9.129350995114511244e-03, 6.738739718118220805e-03
0.000000000000000000e+00, 1.756913957679990049e-02, 7.465239387845891417e-02, 1.887664072169115137e-01, 4.177130508745894866e-01, 7.675271129803470371e-01, 1.162129468314399672e+00, 1.494870765004952640e+00, 1.688637271699109155e+00, 1.721208892512979816e+00, 1.617042591595124756e+00, 1.424389311832811922e+00, 1.193762795279893041e+00, 9.648413269565104811e-01, 7.620170542727808805e-01, 5.957555523424677979e-01, 4.665942316239015675e-01, 3.694880857877387847e-01, 2.972953987405129173e-01, 2.430302586595974312e-01, 2.009946062918228082e-01, 1.671032154145189741e-01, 1.387357330684161616e-01, 1.143829880193143328e-01, 9.326280762331962126e-02, 7.499784108085426337e-02, 5.938797700228063553e-02, 4.627401878371853461e-02, 3.547255134654942604e-02, 2.675794062700392884e-02, 1.987035437255245049e-02
0.000000000000000000e+00, -4.115019006022195558e-02, -1.407402569924258717e-01, -1.662507465165316001e-01, -4.178068294457745746e-02, 2.136867621902409087e-01, 5.194175270771459463e-01, 7.860983511446114624e-01, 9.550480887334764635e-01, 1.009795696561959222e+00, 9.667985060766041139e-01, 8.586240842756660552e-01, 7.193630135121230618e-01, 5.760904688594169487e-01, 4.460349748204385234e-01, 3.374295520432274431e-01, 2.519836457289436615e-01, 1.875543657098451000e-01, 1.402980825919662444e-01, 1.060936576798651443e-01, 8.131044362501185785e-02, 6.310252767290755460e-02, 4.941672642360430551e-02, 3.886205786372207149e-02, 3.053793667396736966e-02, 2.387459967674933348e-02, 1.850816662979496569e-02, 1.419397492090546109e-02, 1.075254495923967657e-02, 8.039435287216928350e-03, 5.930561337853423182e-03
0.000000000000000000e+00, -2.428933088450139707e-02, -7.877813553917384359e-02, -6.339131663543545736e-02, 9.328049255622587743e-02, 3.794423880026579488e-01, 7.149460615482684522e-01, 1.004734332050390533e+00, 1.184843354542010729e+00, 1.238222889284175565e+00, 1.185412702992487466e+00, 1.065211502089124407e+00, 9.172791180007591194e-01, 7.717848804996378931e-01, 6.461047711877662136e-01, 5.462685036781902426e-01, 4.705692414545297741e-01, 4.134083678458940758e-01, 3.683169150454181917e-01, 3.298092264133623552e-01, 2.941723680692825971e-01, 2.594984012256688621e-01, 2.252982752096219787e-01, 1.919731916263351934e-01, 1.603229481258533484e-01, 1.311796484169371890e-01, 1.051876026931330976e-01, 8.271007815756513393e-02, 6.382645472060978487e-02, 4.838187490986095574e-02, 3.605840466811478795e-02
0.000000000000000000e+00, 9.960640344330118356e-02, 3.685086413566044383e-01, 6.275772823584468973e-01, 8.655327857812651349e-01, 1.124393020003447319e+00, 1.388391084346915605e+00, 1.597393883988363017e+00, 1.699123379715703708e+00, 1.679114976289179051e+00, 1.559594163249331533e+00, 1.382061573961434808e+00, 1.188805929096671710e+00, 1.011109309068311202e+00, 8.653274969905471181e-01, 7.546556583136313501e-01, 6.736106517301622132e-01, 6.128451748719088155e-01, 5.629107055826781947e-01, 5.164872818458392523e-01, 4.692000829994216748e-01, 4.194340518567222231e-01, 3.676136049973208197e-01, 3.153324819687756131e-01, 2.645836464425708745e-01, 2.172079969092076124e-01, 1.745823401245384376e-01, 1.375088481169041976e-01, 1.062443953084201281e-01, 8.060786462472659120e-02, 6.011575325076441711e-02
0.000000000000000000e+00, -3.229504643272065184e-02, -1.080546382320424492e-01, -1.110672629574797898e-01, 3.309918162397285091e-02, 3.092109249225813983e-01, 6.357212890930136195e-01, 9.187768085712089139e-01, 1.095703939482086664e+00, 1.149101448584312957e+00, 1.097482026715935755e+00, 9.769768985553667351e-01, 8.251541756531944882e-01, 6.714597075545816196e-01, 5.340725441434559517e-01, 4.209728204428498932e-01, 3.328898844956246217e-01, 2.664754067087302114e-01, 2.168379105541954066e-01, 1.791761912138552515e-01, 1.495974940025918964e-01, 1.253497904599490398e-01, 1.047117049724099191e-01, 8.673469625336883981e-02, 7.096498939594066135e-02, 5.721231131695483918e-02, 4.538867468735847954e-02, 3.541420155895364658e-02, 2.717481622728156951e-02, 2.051384287052562816e-02, 1.524184845979048748e-02
0.000000000000000000e+00, 6.881775693991333542e-02, 2.573854193448300021e-01, 4.561074906016703845e-01, 6.744360737140474571e-01, 9.410124518112742420e-01, 1.223848113762133094e+00, 1.453843198927270874e+00, 1.575621296259971604e+00, 1.574036719856185762e+00, 1.470984592186488582e+00, 1.307440134708576451e+00, 1.125176353758565284e+00, 9.552879765335056117e-01, 8.144141913026911039e-01, 7.064356394264433847e-01, 6.267607072172785010e-01, 5.669203168282530569e-01, 5.181627796975770694e-01, 4.735986355219568011e-01, 4.290119308740640292e-01, 3.827254503376308903e-01, 3.349576039548973760e-01, 2.870310161475332356e-01, 2.406666046948681414e-01, 1.974749589225096857e-01, 1.586655706352853579e-01, 1.249403814737916063e-01, 9.651582555640143835e-02, 7.321697085253638104e-02, 5.459838357876177495e-02
0.000000000000000000e+00, -5.853842739427359693e-02, -1.983430605093137733e-01, -2.213945458993914761e-01, -8.148259467153315741e-03, 4.141458526432509890e-01, 9.165694728019921911e-01, 1.353855087158164494e+00, 1.630209249758194368e+00, 1.719717048065849241e+00, 1.651329766408741628e+00, 1.480560659492213604e+00, 1.264588198006912467e+00, 1.047598143439575802e+00, 8.560667240028255742e-01, 7.006181818169349151e-01, 5.808332116156418312e-01, 4.903865044834728182e-01, 4.211136544769737422e-01, 3.655684269543598153e-01, 3.182103405994545220e-01, 2.756134736687411713e-01, 2.361196712110718021e-01, 1.992776563448556970e-01, 1.652909287250560466e-01, 1.345875834089352852e-01, 1.075446143402698645e-01, 8.435120338589287281e-02, 6.497425121931789394e-02, 4.918620048680922424e-02, 3.662173425150192646e-02
