0.000000000000000000e+00, 6.126638609720743561e-02, 2.480990769772139781e-01, 4.499941557693642458e-01, 6.380239578414078627e-01, 8.403877359641750422e-01, 1.066930620929198215e+00, 1.290623479120302841e+00, 1.468313974320714754e+00, 1.566229631570473124e+00, 1.572940645683341021e+00, 1.498785200139439944e+00, 1.367721708659062285e+00, 1.207745004066260952e+00, 1.043546141118598669e+00, 8.926083957917497758e-01, 7.643569613110676730e-01, 6.613264549874613429e-01, 5.812679959832699472e-01, 5.193704291183909305e-01, 4.701003550362459760e-01, 4.284555179519355383e-01, 3.906301255631469127e-01, 3.542054530644534460e-01, 3.180217580735243965e-01, 2.818818668436117170e-01, 2.462052354403651555e-01, 2.117112091618453262e-01, 1.791728446641240313e-01, 1.492537475676895542e-01, 1.224215064811550457e-01, 9.892148957889458638e-02, 7.879180312318087576e-02, 6.190162835270365121e-02, 4.799880870752480655e-02
0.000000000000000000e+00, -2.585236579685626021e-02, -9.697223189058595816e-02, -1.209013212003374332e-01, -1.040982858251321419e-02, 2.596410583304645803e-01, 6.436000179174398150e-01, 1.053554442556859483e+00, 1.400486443290422711e+00, 1.623822257677896674e+00, 1.700959638410005637e+00, 1.641351807893187909e+00, 1.473944197584331040e+00, 1.234938269341290029e+00, 9.592140238972779454e-01, 6.758340108446837524e-01, 4.065992490920454783e-01, 1.663373664516511197e-01, -3.609320487145446787e-02, -1.966559854174513566e-01, -3.150727216442709144e-01, -3.938813961261616869e-01, -4.375920307779367913e-01, -4.519217551338142735e-01, -4.431150648001473402e-01, -4.173718509290981205e-01, -3.804068042533326199e-01, -3.371525545240601773e-01, -2.916026497768991477e-01, -2.467756858475071147e-01, -2.047723302030526882e-01, -1.668936387918492636e-01, -1.337910036528293933e-01, -1.056234492318713636e-01, -8.220488069039791346e-02
0.000000000000000000e+00, -4.111121528486413185e-02, -1.580063755017247218e-01, -2.262112060977537475e-01, -1.439334524202695587e-01, 1.105843084315454999e-01, 4.852295016921236992e-01, 8.893084972378610953e-01, 1.234629469157666026e+00, 1.462855644520087983e+00, 1.553319907046874837e+00, 1.516401215770583510e+00, 1.380883756351922731e+00, 1.181843812577553887e+00, 9.522045702680745904e-01, 7.183861840638796625e-01, 4.990846733225889897e-01, 3.058835072573174441e-01, 1.446402171184664742e-01, 1.699403056434336742e-02, -7.831157202209958201e-02, -1.443771179017403206e-01, -1.853472716571034073e-01, -2.058136234105073514e-01, -2.103756330230259763e-01, -2.033289733598971361e-01, -1.884610949582234685e-01, -1.689383791822069991e-01, -1.472694222195145841e-01, -1.253275791631348335e-01, -1.044150375874353942e-01, -8.535137793773725501e-02, -6.857183951613446404e-02, -5.422381959166423099e-02, -4.225380119531219753e-02
0.000000000000000000e+00, -3.458309508677016864e-02, -1.326853805875736203e-01, -1.882269002755958542e-01, -1.133344311625176237e-01, 1.114041802941575232e-01, 4.409190282165575958e-01, 7.959809787356338928e-01, 1.099284835820462325e+00, 1.299696094086298714e+00, 1.379280221330548173e+00, 1.347508930920244374e+00, 1.230065783347802588e+00, 1.058067574715013670e+00, 8.605267772279284744e-01, 6.604743746705580287e-01, 4.739074128962166288e-01, 3.104088918608902681e-01, 1.744809676575471147e-01, 6.698379577804183804e-02, -1.361496008954617663e-02, -7.026900771746534546e-02, -1.066452235567868501e-01, -1.266269869204014464e-01, -1.339770916677657242e-01, -1.321198949007068024e-01, -1.240141340849804513e-01, -1.120956850541058730e-01, -9.827360148849040300e-02, -8.396469027662208096e-02, -7.015317613105603867e-02, -5.746358809334766587e-02, -4.623711261965426922e-02, -3.660414275755912578e-02, -2.854828837885217338e-02
0.000000000000000000e+00, -1.271836432214450974e-01, -5.010445038131352558e-01, -8.091213543257080865e-01, -8.553823980278237871e-01, -6.312085208238500389e-01, -2.320798088491315414e-01, 2.187433763269207576e-01, 6.181756569213512353e-01, 9.040005937194780516e-01, 1.055270731131543238e+00, 1.081639844684103791e+00, 1.009752634616249978e+00, 8.717429703130130658e-01, 6.977513755641563398e-01, 5.122610494999142450e-01, 3.331275455531843011e-01, 1.720923606875547351e-01, 3.588303959829616807e-02, -7.261206220110459630e-02, -1.533090443190822105e-01, -2.080783630211005819e-01, -2.400557316962844967e-01, -2.530806954058146263e-01, -2.512420522593144523e-01, -2.385225226302092605e-01, -2.185408696485480473e-01, -1.943881260959627599e-01, -1.685491311027948191e-01, -1.428948451650869367e-01, -1.187272286797796950e-01, -9.685765453684037907e-02, -7.770156874297431959e-02, -6.137553157552517319e-02, -4.778687551535915762e-02
0.000000000000000000e+00, -4.675209000547513039e-02, -1.812702478029354081e-01, -2.714065208491390768e-01, -2.167989914868782286e-01, -3.111610374954795516e-04, 3.272793776925151388e-01, 6.831008558254084706e-01, 9.885603860830056711e-01, 1.192072985815969099e+00, 1.274847351586295252e+00, 1.244744606183111557e+00, 1.125464220768437107e+00, 9.464541751021973148e-01, 7.359871324677276228e-01, 5.175898685950873768e-01, 3.089276675235411718e-01, 1.220623053981948619e-01, -3.573174809839212152e-02, -1.610463752414296734e-01, -2.534901969873422090e-01, -3.149375911954643281e-01, -3.488556453121585132e-01, -3.596937261154478649e-01, -3.523403705217301174e-01, -3.316656604275936560e-01, -3.021680761517639979e-01, -2.677358246113379914e-01, -2.315196412463960962e-01, -1.959022446692560149e-01, -1.625419790745452064e-01, -1.324654979487538409e-01, -1.061858735502968221e-01, -8.382679006192002291e-02, -6.523895209369112713e-02
0.000000000000000000e+00, -9.387529281225338862e-02, -3.676701745789451858e-01, -5.779575422722178502e-01, -5.590960769601929226e-01, -2.943829470075493004e-01, 1.341132635379344573e-01, 6.076550636567767949e-01, 1.020146661045724823e+00, 1.304641546001719998e+00, 1.437820384764562753e+00, 1.430425160211181268e+00, 1.312805704857710865e+00, 1.121959280490923083e+00, 8.928096717189648590e-01, 6.538125358736261994e-01, 4.257146451402365472e-01, 2.220905354916128116e-01, 5.060204079520131543e-02, -8.563228602130253109e-02, -1.868199424865874814e-01, -2.554875217305762058e-01, -2.956592097902685512e-01, -3.121835010922290321e-01, -3.101854088416923783e-01, -2.946369079077144626e-01, -2.700448341878745606e-01, -2.402530697420723615e-01, -2.083487823314554288e-01, -1.766551878208413029e-01, -1.467886124458266661e-01, -1.197565333625093958e-01, -9.607536958619565526e-02, -7.589097934822734703e-02, -5.908986382690987332e-02
0.000000000000000000e+00, -7.175640091100804474e-02, -2.802223470967842300e-01, -4.344728524074983889e-01, -3.999481358176403267e-01, -1.599512720134778354e-01, 2.184314992306092551e-01, 6.340733054975637994e-01, 9.949209328253103557e-01, 1.242663365516125218e+00, 1.357773534944559657e+00, 1.351377164208820592e+00, 1.252146271727953675e+00, 1.094216676056492865e+00, 9.089126430630948272e-01, 7.205856066994082987e-01, 5.456019675318708462e-01, 3.931996826866855921e-01, 2.671396338661343184e-01, 1.674528917574367726e-01, 9.192905619089196401e-02, 3.722957397341344898e-02, -3.576870288453057344e-04, -2.445166861882988943e-02, -3.831902024361971693e-02, -4.475408475250013118e-02, -4.604669884844118238e-02, -4.400236059250121207e-02, -3.999130855107282945e-02, -3.501129637249497661e-02, -2.975426576243604335e-02, -2.467069433879354179e-02, -2.002783943904288405e-02, -1.595984644118244103e-02, -1.250896499878611547e-02
0.000000000000000000e+00, -6.949795820245502354e-02, -2.705691547433815014e-01, -4.133477024550318291e-01, -3.594060379444173892e-01, -8.857718678119397282e-02, 3.296518353728513095e-01, 7.864959815102969820e-01, 1.180919944868799476e+00, 1.447782657506206272e+00, 1.564317628666086701e+00, 1.541716291665229610e+00, 1.410975435567163982e+00, 1.209771333257811277e+00, 9.734602236399177988e-01, 7.304967362769491102e-01, 5.011645155378670058e-01, 2.982204849320052586e-01, 1.283368004030750742e-01, -6.337471634017531955e-03, -1.068052969401337010e-01, -1.761238143317628291e-01, -2.185575546247792988e-01, -2.389331521978079742e-01, -2.421533037802505173e-01, -2.328426693918043966e-01, -2.151086898625072796e-01, -1.924035874073788954e-01, -1.674724433607907015e-01, -1.423694951173284928e-01, -1.185230658803363146e-01, -9.682987766002697227e-02, -7.776183485067841850e-02, -6.147202609744376045e-02, -4.789083733271594367e-02
0.000000000000000000e+00, -1.008861401979341960e-01, -3.960111908357601962e-01, -6.290088284440137345e-01, -6.304456775801488000e-01, -3.866018873451423365e-01, 1.909988985552028840e-02, 4.705241646654317322e-01, 8.662081517780612083e-01, 1.143340234533179789e+00, 1.280879744639164874e+00, 1.289858216415031400e+00, 1.199408826743644241e+00, 1.044367787602105135e+00, 8.569631387429663683e-01, 6.626830669049211808e-01, 4.792421368434589546e-01, 3.173361215454868489e-01, 1.821379355818123214e-01, 7.488365660895111853e-02, -5.762872707225715971e-03, -6.265798800755531528e-02, -9.941848348833698390e-02, -1.198957397020272292e-01, -1.278246473145651374e-01, -1.266010384877808703e-01, -1.191546307747125139e-01, -1.078938057812466739e-01, -9.470383623550945873e-02, -8.098298847369107822e-02, -6.770281439746728136e-02, -5.548085794928089842e-02, -4.465625851921956740e-02, -3.536124432608411805e-02, -2.758400512561628298e-02
